S000000211	YBR007C	DSF2	Deletion Suppressor of mptFive/pufFive mutation	""	Deletion suppressor of mpt5 mutation	S. cerevisiae	ORF
S000000212	YBR008C	FLR1	FLuconazole Resistance	""	Plasma membrane transporter of the major facilitator superfamily	S. cerevisiae	ORF
S000000213	YBR009C	HHF1	Histone H Four	histone H4	Histone H4	S. cerevisiae	ORF
S000000214	YBR010W	HHT1	Histone H Three	BUR5|histone H3|SIN2	Histone H3	S. cerevisiae	ORF
S000000215	YBR011C	IPP1	Inorganic PyroPhosphatase	inorganic diphosphatase IPP1|PPA1	Cytoplasmic inorganic pyrophosphatase (PPase)	S. cerevisiae	ORF
S000000217	YBR013C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000000218	YBR014C	GRX7	GlutaRedoXin	glutathione-disulfide reductase GRX7	Cis-golgi localized monothiol glutaredoxin	S. cerevisiae	ORF
S000000219	YBR015C	MNN2	MaNNosyltransferase	alpha-1,2-mannosyltransferase MNN2|CRV4|LDB8|TTP1	Alpha-1,2-mannosyltransferase	S. cerevisiae	ORF
S000000220	YBR016W	""	""	""	Tail-anchored plasma membrane protein with a conserved CYSTM module	S. cerevisiae	ORF
S000000221	YBR017C	KAP104	KAryoPherin	""	Transportin or cytosolic karyopherin beta 2	S. cerevisiae	ORF
S000000222	YBR018C	GAL7	GALactose metabolism	UDP-glucose:hexose-1-phosphate uridylyltransferase	Galactose-1-phosphate uridyl transferase	S. cerevisiae	ORF
S000000223	YBR019C	GAL10	GALactose metabolism	bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase	UDP-glucose-4-epimerase	S. cerevisiae	ORF
S000000224	YBR020W	GAL1	GALactose metabolism	galactokinase	Galactokinase	S. cerevisiae	ORF
S000000225	YBR021W	FUR4	5-FlUoRouridine sensitivity	uracil permease	Plasma membrane localized uracil permease	S. cerevisiae	ORF
S000000226	YBR022W	POA1	Phosphatase Of ADP-ribose 1"-phosphate	ADP-ribose 1''-phosphate phosphatase	Phosphatase that is highly specific for ADP-ribose 1''-phosphate	S. cerevisiae	ORF
S000000227	YBR023C	CHS3	CHitin Synthase-related	CAL1|chitin synthase CHS3|CSD2|DIT101|KTI2	Chitin synthase III	S. cerevisiae	ORF
S000000228	YBR024W	SCO2	Suppressor of Cytochrome Oxidase deficiency	putative thioredoxin peroxidase SCO2	Protein anchored to mitochondrial inner membrane	S. cerevisiae	ORF
S000000229	YBR025C	OLA1	Obg-Like ATPase	Obg-like ATPase	P-loop ATPase with similarity to human OLA1 and bacterial YchF	S. cerevisiae	ORF
S000000230	YBR026C	ETR1	2-Enoyl Thioester Reductase	enoyl-[acyl-carrier-protein] reductase|MRF1|MRF1'	2-enoyl thioester reductase	S. cerevisiae	ORF
S000000231	YBR027C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000000232	YBR028C	YPK3	""	putative protein kinase YPK3	AGC kinase	S. cerevisiae	ORF
S000000233	YBR029C	CDS1	CDP-Diacylglycerol Synthase	CDG1|phosphatidate cytidylyltransferase	Phosphatidate cytidylyltransferase (CDP-diglyceride synthetase)	S. cerevisiae	ORF
S000000234	YBR030W	RKM3	Ribosomal lysine (K) Methyltransferase	protein-lysine N-methyltransferase	Ribosomal lysine methyltransferase	S. cerevisiae	ORF
S000000235	YBR031W	RPL4A	Ribosomal Protein of the Large subunit	L2A|L4|L4A|ribosomal 60S subunit protein L4A|rp2|uL4|YL2	Ribosomal 60S subunit protein L4A	S. cerevisiae	ORF
S000000236	YBR032W	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000000237	YBR033W	EDS1	Expression Dependent on Slt2	""	Putative zinc cluster protein, predicted to be a transcription factor	S. cerevisiae	ORF
S000000238	YBR034C	HMT1	HnRNP MethylTransferase	HCP1|ODP1|protein-arginine omega-N methyltransferase HMT1|RMT1	Nuclear SAM-dependent mono- and asymmetric methyltransferase	S. cerevisiae	ORF
S000000239	YBR035C	PDX3	PyriDoXine auxotrophy	pyridoxamine-phosphate oxidase PDX3	Pyridoxine (pyridoxamine) phosphate oxidase	S. cerevisiae	ORF
S000000240	YBR036C	CSG2	Calcium Sensitive Growth	CLS2|mannosylinositol phosphorylceramide synthase regulatory subunit	Endoplasmic reticulum membrane protein	S. cerevisiae	ORF
S000000241	YBR037C	SCO1	Suppressor of Cytochrome Oxidase deficiency	Cu-binding protein SCO1|PET161	Copper-binding protein of mitochondrial inner membrane	S. cerevisiae	ORF
S000000242	YBR038W	CHS2	CHitin Synthase	chitin synthase CHS2	Chitin synthase II	S. cerevisiae	ORF
S000000243	YBR039W	ATP3	ATP synthase	F1F0 ATP synthase subunit gamma	Gamma subunit of the F1 sector of mitochondrial F1F0 ATP synthase	S. cerevisiae	ORF
S000000244	YBR040W	FIG1	Factor-Induced Gene	""	Integral membrane protein required for efficient mating	S. cerevisiae	ORF
S000000245	YBR041W	FAT1	FATty acid transporter	long-chain fatty acid transporter FAT1	Very long chain fatty acyl-CoA synthetase and fatty acid transporter	S. cerevisiae	ORF
S000000246	YBR042C	CST26	Chromosome STability	PSI1|putative acyltransferase	Acyltransferase	S. cerevisiae	ORF
S000000247	YBR043C	QDR3	QuiniDine Resistance	AQR2	Multidrug transporter of the major facilitator superfamily	S. cerevisiae	ORF
S000000248	YBR044C	TCM62	TriCarboxylic acid cycle Mutant	""	Protein involved in assembly of the succinate dehydrogenase complex	S. cerevisiae	ORF
S000000249	YBR045C	GIP1	Glc7-Interacting Protein	protein phosphatase regulator GIP1	Meiosis-specific regulatory subunit of the Glc7p protein phosphatase	S. cerevisiae	ORF
S000000250	YBR046C	ZTA1	ZeTA-crystallin	NADPH:quinone reductase	NADPH-dependent quinone reductase	S. cerevisiae	ORF
S000000251	YBR047W	FMP23	Found in Mitochondrial Proteome	""	Putative protein of unknown function	S. cerevisiae	ORF
S000000252	YBR048W	RPS11B	Ribosomal Protein of the Small subunit	ribosomal 40S subunit protein S11B|rp41B|S11B|S17|S18B|uS17|YS12	Protein component of the small (40S) ribosomal subunit	S. cerevisiae	ORF
S000000253	YBR049C	REB1	RNA polymerase I Enhancer Binding protein	DNA-binding protein REB1|EBF1|GRF2	RNA polymerase I enhancer binding protein	S. cerevisiae	ORF
S000000254	YBR050C	REG2	REsistance to Glucose repression	protein phosphatase regulator REG2	Regulatory subunit of the Glc7p type-1 protein phosphatase	S. cerevisiae	ORF
S000000256	YBR052C	RFS1	Rad55 (Fifty-five) Suppressor	flavodoxin-like fold family protein	Protein of unknown function	S. cerevisiae	ORF
S000000257	YBR053C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000000258	YBR054W	YRO2	""	""	Protein with a putative role in response to acid stress	S. cerevisiae	ORF
S000000259	YBR055C	PRP6	Pre-mRNA Processing	RNA6|TSM7269|U4/U6-U5 snRNP complex subunit PRP6	Splicing factor	S. cerevisiae	ORF
S000000260	YBR056W	MRX18	Mitochondrial oRganization of gene eXpression (MIOREX)	17-beta-hydroxysteroid dehydrogenase-like protein	Putative glycoside hydrolase of the mitochondrial intermembrane space	S. cerevisiae	ORF
S000000261	YBR057C	MUM2	MUddled Meiosis	SPOT8	Protein essential for meiotic DNA replication and sporulation	S. cerevisiae	ORF
S000000262	YBR058C	UBP14	UBiquitin-specific Protease	GID6|ubiquitin-specific protease UBP14	Ubiquitin-specific protease	S. cerevisiae	ORF
S000000263	YBR059C	AKL1	Ark family Kinase-Like protein	serine/threonine protein kinase AKL1	Ser/Thr protein kinase	S. cerevisiae	ORF
S000000264	YBR060C	ORC2	Origin Recognition Complex	origin recognition complex subunit 2|RRR1|SIR5	Subunit of the origin recognition complex (ORC)	S. cerevisiae	ORF
S000000265	YBR061C	TRM7	Transfer RNA Methyltransferase	tRNA methyltransferase TRM7	2'-O-ribose methyltransferase	S. cerevisiae	ORF
S000000266	YBR062C	""	""	""	Protein of unknown function that interacts with Msb2p	S. cerevisiae	ORF
S000000267	YBR063C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000000269	YBR065C	ECM2	ExtraCellular Mutant	SLT11	Pre-mRNA splicing factor	S. cerevisiae	ORF
S000000270	YBR066C	NRG2	Negative Regulator of Glucose-controlled genes	""	Transcriptional repressor	S. cerevisiae	ORF
S000000271	YBR067C	TIP1	Temperature shock-Inducible Protein	putative lipase	Major cell wall mannoprotein with possible lipase activity	S. cerevisiae	ORF
S000000272	YBR068C	BAP2	Branched-chain Amino acid Permease	branched-chain amino acid permease BAP2	High-affinity leucine permease	S. cerevisiae	ORF
S000000273	YBR069C	TAT1	Tyrosine and tryptophan Amino acid Transporter	amino acid transporter TAT1|TAP1|VAP1	Amino acid transporter for valine, leucine, isoleucine, and tyrosine	S. cerevisiae	ORF
S000000274	YBR070C	ALG14	Asparagine Linked Glycosylation	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase anchoring subunit ALG14	Component of UDP-GlcNAc transferase	S. cerevisiae	ORF
S000000275	YBR071W	""	""	""	Protein of unknown function found in the cytoplasm and bud neck	S. cerevisiae	ORF
S000000276	YBR072W	HSP26	Heat Shock Protein	chaperone protein HSP26	Small heat shock protein (sHSP) with chaperone activity	S. cerevisiae	ORF
S000000277	YBR073W	RDH54	RaD54 Homolog	DNA-dependent ATPase RDH54|TID1	DNA-dependent ATPase	S. cerevisiae	ORF
S000000278	YBR074W	PFF1	Protease in FXNA-related Family	YBR075W	Multi-spanning vacuolar membrane protease	S. cerevisiae	ORF
S000000279	YBR075W	""	""	""	Merged open reading frame	S. cerevisiae	ORF
S000000280	YBR076W	ECM8	ExtraCellular Mutant	""	Non-essential protein of unknown function	S. cerevisiae	ORF
S000000281	YBR077C	SLM4	Synthetic Lethal with Mss4	EGO3|GSE1|NIR1	Subunit of the EGO/GSE complex	S. cerevisiae	ORF
S000000282	YBR078W	ECM33	ExtraCellular Mutant	""	GPI-anchored protein involved in efficient glucose uptake	S. cerevisiae	ORF
S000000283	YBR079C	RPG1	""	TIF32|translation initiation factor eIF3 core subunit a	eIF3a subunit of the eukaryotic translation initiation factor 3 (eIF3)	S. cerevisiae	ORF
S000000284	YBR080C	SEC18	SECretory	AAA family ATPase SEC18|ANU4	AAA ATPase and SNARE disassembly chaperone	S. cerevisiae	ORF
S000000285	YBR081C	SPT7	SuPpressor of Ty's	GIT2|SAGA histone acetyltransferase complex subunit SPT7	Subunit of the SAGA transcriptional regulatory complex	S. cerevisiae	ORF
S000000286	YBR082C	UBC4	UBiquitin-Conjugating	E2 ubiquitin-conjugating protein UBC4	Ubiquitin-conjugating enzyme (E2)	S. cerevisiae	ORF
S000000287	YBR083W	TEC1	Transposon Enhancement Control	ROC1	Transcription factor targeting filamentation genes and Ty1 expression	S. cerevisiae	ORF
S000000288	YBR084W	MIS1	MItochondrial C1-tetrahydrofolate Synthase	trifunctional formate-tetrahydrofolate ligase/methenyltetrahydrofolate cyclohydrolase/methylenetetrahydrofolate dehydrogenase MIS1	Mitochondrial C1-tetrahydrofolate synthase	S. cerevisiae	ORF
S000000289	YBR085W	AAC3	ADP/ATP Carrier	ADP/ATP carrier protein AAC3|ANC3	Mitochondrial inner membrane ADP/ATP translocator	S. cerevisiae	ORF
S000000290	YBR086C	IST2	Increased Sodium Tolerance	""	Cortical ER protein involved in ER-plasma membrane (PM) tethering	S. cerevisiae	ORF
S000000291	YBR087W	RFC5	Replication Factor C	replication factor C subunit 5	Subunit of heteropentameric Replication factor C (RF-C)	S. cerevisiae	ORF
S000000292	YBR088C	POL30	POLymerase	PCNA|proliferating cell nuclear antigen	Proliferating cell nuclear antigen (PCNA)	S. cerevisiae	ORF
S000000294	YBR090C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000000295	YBR091C	TIM12	Translocase of the Inner Membrane	MRS5	Essential protein of the inner mitochondrial membrane	S. cerevisiae	ORF
S000000296	YBR092C	PHO3	PHOsphate metabolism	acid phosphatase PHO3|phoC	Constitutively expressed acid phosphatase similar to Pho5p	S. cerevisiae	ORF
S000000297	YBR093C	PHO5	PHOsphate metabolism	acid phosphatase PHO5|phoE	Repressible acid phosphatase	S. cerevisiae	ORF
S000000298	YBR094W	PBY1	P-BodY associated protein	putative tubulin tyrosine ligase	Putative tubulin tyrosine ligase associated with P-bodies	S. cerevisiae	ORF
S000000299	YBR095C	RXT2	""	RAF60	Component of the histone deacetylase Rpd3L complex	S. cerevisiae	ORF
S000000300	YBR096W	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000000301	YBR097W	VPS15	Vacuolar Protein Sorting	GRD8|ubiquitin-binding serine/threonine protein kinase VPS15|VAC4|VPL19|VPS40|VPT15	Serine/threonine protein kinase involved in vacuolar protein sorting	S. cerevisiae	ORF
S000000302	YBR098W	MMS4	Methyl MethaneSulfonate sensitivity	SLX2|YBR100W	Subunit of structure-specific Mms4p-Mus81p endonuclease	S. cerevisiae	ORF
S000000304	YBR100W	""	""	""	Merged open reading frame	S. cerevisiae	ORF
S000000305	YBR101C	FES1	Factor Exchange for Ssa1p	""	Hsp70 (Ssa1p) nucleotide exchange factor	S. cerevisiae	ORF
S000000306	YBR102C	EXO84	EXOcyst	exocyst subunit EXO84|USA3	Exocyst subunit with dual roles in exocytosis and spliceosome assembly	S. cerevisiae	ORF
S000000307	YBR103W	SIF2	Sir4p-Interacting Factor	EMB1	WD40 repeat-containing subunit of Set3C histone deacetylase complex	S. cerevisiae	ORF
S000000308	YBR104W	YMC2	Yeast Mitochondrial Carrier	organic acid transporter	Putative mitochondrial inner membrane transporter	S. cerevisiae	ORF
S000000309	YBR105C	VID24	Vacuolar Import and Degradation	GID4|glucose-induced degradation complex subunit VID24	GID Complex regulatory subunit	S. cerevisiae	ORF
S000000310	YBR106W	SND3	SRP-iNDependent targeting	PHO88	Involved in SRP-independent protein targeting to the ER	S. cerevisiae	ORF
S000000311	YBR107C	IML3	Increased Minichromosome Loss	MCM19	Outer kinetochore protein and component of the Ctf19 complex	S. cerevisiae	ORF
S000000312	YBR108W	AIM3	Altered Inheritance rate of Mitochondria	""	Protein that inhibits barbed-end actin filament elongation	S. cerevisiae	ORF
S000000313	YBR109C	CMD1	CalMoDulin	calmodulin|CaM	Calmodulin	S. cerevisiae	ORF
S000000314	YBR110W	ALG1	Asparagine-Linked Glycosylation	chitobiosyldiphosphodolichol beta-1,4 mannosyltransferase	Mannosyltransferase	S. cerevisiae	ORF
S000000315	YBR111C	YSA1	""	ADP-ribose diphosphatase|RMA2	Nudix hydrolase family member with ADP-ribose pyrophosphatase activity	S. cerevisiae	ORF
S000000316	YBR112C	CYC8	CYtochrome C	CRT8|[OCT]|[OCT1+]|SSN6|transcription regulator CYC8	General transcriptional co-repressor	S. cerevisiae	ORF
S000000318	YBR114W	RAD16	RADiation sensitive	DNA repair protein RAD16|PSO5	Nucleotide excision repair (NER) protein	S. cerevisiae	ORF
S000000319	YBR115C	LYS2	LYSine requiring	L-aminoadipate-semialdehyde dehydrogenase	Alpha aminoadipate reductase	S. cerevisiae	ORF
S000000321	YBR117C	TKL2	TransKetoLase	transketolase TKL2	Transketolase	S. cerevisiae	ORF
S000000322	YBR118W	TEF2	Translation Elongation Factor	eEF1A|EF-1 alpha|translation elongation factor EF-1 alpha	Translational elongation factor EF-1 alpha	S. cerevisiae	ORF
S000000323	YBR119W	MUD1	Mutant U1 Die	U1A|U1-A	U1 snRNP A protein	S. cerevisiae	ORF
S000000324	YBR120C	CBP6	Cytochrome B Protein synthesis	""	Mitochondrial protein required for translation of the COB mRNA	S. cerevisiae	ORF
S000000325	YBR121C	GRS1	Glycyl-tRNA Synthase	glycine--tRNA ligase	Cytoplasmic and mitochondrial glycyl-tRNA synthase	S. cerevisiae	ORF
S000000326	YBR122C	MRPL36	Mitochondrial Ribosomal Protein, Large subunit	bL31m|mitochondrial 54S ribosomal protein YmL36|YmL36	Mitochondrial ribosomal protein of the large subunit	S. cerevisiae	ORF
S000000327	YBR123C	TFC1	Transcription Factor class C	tau 95|transcription factor TFIIIC subunit TFC1	Subunit of RNA polymerase III transcription initiation factor complex	S. cerevisiae	ORF
S000000328	YBR124W	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000000329	YBR125C	PTC4	Phosphatase Two C	GCT1|type 2C protein phosphatase PTC4	Cytoplasmic type 2C protein phosphatase (PP2C)	S. cerevisiae	ORF
S000000330	YBR126C	TPS1	Trehalose-6-Phosphate Synthase	alpha,alpha-trehalose-phosphate synthase (UDP-forming) TPS1|BYP1|CIF1|FDP1|GGS1|GLC6|TSS1	Synthase subunit of trehalose-6-P synthase/phosphatase complex	S. cerevisiae	ORF
S000000331	YBR127C	VMA2	Vacuolar Membrane Atpase	ATPSV|H(+)-transporting V1 sector ATPase subunit B|VAT2	Subunit B of V1 peripheral membrane domain of vacuolar H+-ATPase	S. cerevisiae	ORF
S000000332	YBR128C	ATG14	AuTophaGy related	APG14|CVT12	Autophagy-specific subunit of phosphatidylinositol 3-kinase complex I	S. cerevisiae	ORF
S000000333	YBR129C	OPY1	Overproduction-induced Pheromone-resistant Yeast	""	Protein of unknown function	S. cerevisiae	ORF
S000000334	YBR130C	SHE3	Swi5p-dependent HO Expression	""	Protein adaptor between Myo4p and the She2p-mRNA complex	S. cerevisiae	ORF
S000000335	YBR131W	CCZ1	Calcium Caffeine Zinc sensitivity	CVT16	Subunit of a heterodimeric guanine nucleotide exchange factor (GEF)	S. cerevisiae	ORF
S000000336	YBR132C	AGP2	high-Affinity Glutamine Permease	""	Plasma membrane regulator of polyamine and carnitine transport	S. cerevisiae	ORF
S000000337	YBR133C	HSL7	Histone Synthetic Lethal	protein arginine N-methyltransferase	Protein arginine N-methyltransferase	S. cerevisiae	ORF
S000000339	YBR135W	CKS1	Cdc28 Kinase Subunit	cyclin-dependent protein kinase regulatory subunit CKS1	Cyclin-dependent protein kinase regulatory subunit and adaptor	S. cerevisiae	ORF
S000000340	YBR136W	MEC1	Mitosis Entry Checkpoint	ESR1|protein kinase MEC1|RAD31|SAD3	Genome integrity checkpoint protein and PI kinase superfamily member	S. cerevisiae	ORF
S000000341	YBR137W	""	""	""	Protein with a role in ER delivery of tail-anchored membrane proteins	S. cerevisiae	ORF
S000000342	YBR138C	""	""	HDR1	Cytoplasmic protein of unknown function	S. cerevisiae	ORF
S000000343	YBR139W	ATG42	AuTophaGy	carboxypeptidase C	Vacuolar serine-type carboxypeptidase	S. cerevisiae	ORF
S000000344	YBR140C	IRA1	Inhibitory Regulator of the RAS-cAMP pathway	GLC1|GTPase-activating protein IRA1|PPD1	GTPase-activating protein	S. cerevisiae	ORF
S000000345	YBR141C	BMT2	Base MethylTransferase of 25S RNA	25S rRNA (adenine2142-N1)-methyltransferase	Nucleolar S-adenosylmethionine-dependent rRNA methyltransferase	S. cerevisiae	ORF
S000000346	YBR142W	MAK5	MAintenance of Killer	putative ATP-dependent RNA helicase	Essential nucleolar protein	S. cerevisiae	ORF
S000000347	YBR143C	SUP45	SUPpressor	eRF1|SAL4|SUP1|SUP47|translation termination factor eRF1	Polypeptide release factor (eRF1) in translation termination	S. cerevisiae	ORF
S000000348	YBR144C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000000349	YBR145W	ADH5	Alcohol DeHydrogenase	alcohol dehydrogenase ADH5	Alcohol dehydrogenase isoenzyme V	S. cerevisiae	ORF
S000000350	YBR146W	MRPS9	Mitochondrial Ribosomal Protein, Small subunit	mitochondrial 37S ribosomal protein MRPS9|uS9m	Mitochondrial ribosomal protein of the small subunit	S. cerevisiae	ORF
S000000351	YBR147W	RTC2	Restriction of Telomere Capping	cationic amino acid transporter|RRT11|YPQ3	Putative vacuolar membrane transporter for cationic amino acids	S. cerevisiae	ORF
S000000352	YBR148W	YSW1	""	""	Protein required for normal prospore membrane formation	S. cerevisiae	ORF
S000000353	YBR149W	ARA1	D-ARAbinose dehydrogenase	D-arabinose 1-dehydrogenase (NAD(P)(+)) ARA1	NADP+ dependent arabinose dehydrogenase	S. cerevisiae	ORF
S000000354	YBR150C	TBS1	ThiaBendazole Sensitive	""	Protein of unknown function	S. cerevisiae	ORF
S000000355	YBR151W	APD1	Actin Patches Distal	""	Protein of unknown function	S. cerevisiae	ORF
S000000356	YBR152W	SPP381	Suppressor of PrP38-1	U4/U6-U5 snRNP complex subunit SPP381	mRNA splicing factor, component of U4/U6.U5 tri-snRNP	S. cerevisiae	ORF
S000000357	YBR153W	RIB7	RIBoflavin biosynthesis	2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase	Diaminohydroxyphoshoribosylaminopyrimidine deaminase	S. cerevisiae	ORF
